Customer ID,Recency,Frequency,MonetaryValue,Cluster
14404.0,42,11,2288.09,1
14405.0,259,1,195.0,2
14407.0,6,4,1788.1100000000001,3
14408.0,3,9,3492.25,1
14409.0,22,7,3120.77,1
14410.0,14,9,2506.81,1
14411.0,183,1,1063.0,2
14412.0,297,1,656.16,2
14413.0,235,4,764.52,0
14414.0,4,4,1724.33,3
14415.0,33,17,9066.14,1
14417.0,260,1,524.65,2
14419.0,125,3,509.99,0
14420.0,269,3,1251.65,0
14421.0,84,5,2111.44,0
14422.0,43,15,7040.03,1
14423.0,91,3,916.61,0
14425.0,307,3,661.39,0
14426.0,13,13,10131.85,1
14427.0,367,2,900.1800000000001,2
14428.0,112,2,330.62,2
14429.0,276,1,516.28,2
14430.0,384,3,1220.9,0
14431.0,175,4,2614.2,0
14433.0,338,1,280.7,2
14435.0,374,1,90.42,2
14436.0,426,1,182.64,2
14437.0,238,5,873.34,0
14438.0,179,1,131.9,2
14439.0,192,5,9443.04,0
14440.0,189,10,4810.06,0
14441.0,128,8,3255.64,0
14442.0,77,7,5367.02,0
14443.0,11,4,1654.29,3
14444.0,328,1,120.44,2
14445.0,328,1,221.65,2
14446.0,119,2,492.96999999999997,2
14447.0,69,3,1149.53,0
14448.0,236,1,102.35000000000001,2
14449.0,119,6,1745.07,0
14450.0,53,7,1128.44,0
14451.0,67,11,2974.78,1
14452.0,268,2,399.9,2
14453.0,63,1,119.93,2
14454.0,249,5,977.3000000000001,0
14455.0,304,4,617.72,0
14456.0,4,3,636.65,3
14457.0,183,1,113.64,2
14458.0,253,1,228.07,2
14459.0,28,2,5375.741,3
14460.0,44,8,935.7,0
14461.0,20,13,6676.91,1
14462.0,18,9,1520.27,1
14463.0,43,3,566.37,3
14464.0,440,2,111.0,2
14465.0,119,11,3925.85,0
14466.0,59,10,3340.45,1
14467.0,185,9,1738.68,0
14468.0,606,1,204.24,2
14469.0,289,4,2093.46,0
14470.0,160,2,548.49,2
14471.0,463,2,400.95,2
14472.0,4,8,1987.73,1
14473.0,155,1,85.0,2
14474.0,452,1,711.23,2
14475.0,59,3,847.47,3
14476.0,130,1,193.0,2
14477.0,57,5,1183.0,0
14478.0,255,4,1276.66,0
14479.0,126,4,1124.71,0
14480.0,275,3,1020.47,0
14481.0,37,5,2284.69,3
14482.0,111,7,2522.01,0
14483.0,154,2,257.1,2
14484.0,274,3,749.0600000000001,0
14486.0,384,2,175.5,2
14487.0,241,2,225.89000000000001,2
14489.0,80,4,1574.93,0
14490.0,279,2,1273.47,0
14491.0,48,2,340.93,3
14492.0,303,7,1921.91,0
14493.0,27,6,3315.84,1
14494.0,274,2,261.9,2
14495.0,532,1,51.0,2
14496.0,184,7,2363.89,0
14497.0,181,2,697.0600000000001,2
14498.0,22,8,2865.21,1
14499.0,6,6,1661.16,3
14500.0,62,1,284.85,2
14501.0,56,2,251.21,3
14502.0,22,7,1163.22,3
14503.0,51,1,597.07,3
14504.0,115,3,542.71,0
14505.0,77,16,9179.51,1
14506.0,34,5,1818.56,3
14507.0,88,8,2464.17,0
14508.0,249,3,554.87,2
14509.0,407,1,110.95,2
14510.0,248,3,979.85,0
14511.0,6,1,138.16,3
14512.0,60,7,1215.97,0
14513.0,79,5,649.77,0
14514.0,74,8,3792.95,0
14515.0,64,8,2412.82,0
14516.0,389,1,151.17,2
14517.0,14,1,252.45,3
14519.0,556,2,203.14,2
14520.0,163,1,165.0,2
14521.0,363,1,199.45000000000002,2
14522.0,70,5,1052.51,0
14524.0,51,9,2094.9,0
14525.0,58,13,5742.68,1
14526.0,262,1,258.65,2
14527.0,1,103,23489.04,1
14530.0,1,14,5184.2300000000005,1
14531.0,352,1,376.34,2
14532.0,109,11,3845.78,0
14533.0,225,5,1950.15,0
14534.0,8,20,4536.26,1
14535.0,121,7,3971.26,0
14536.0,132,1,170.95,2
14537.0,496,1,285.84,2
14538.0,129,4,1089.0900000000001,0
14540.0,182,9,2952.88,0
14541.0,41,13,2345.38,1
14542.0,58,1,103.25,2
14543.0,44,34,13760.34,1
14544.0,234,2,2036.0,0
14545.0,547,1,349.25,2
14546.0,74,8,3485.79,0
14548.0,23,9,2541.29,1
14549.0,184,4,913.6,0
14550.0,261,2,587.69,2
14551.0,76,6,817.29,0
14552.0,24,3,507.93,3
14553.0,91,6,1271.65,0
14555.0,174,5,2177.83,0
14556.0,469,3,815.69,0
14558.0,527,3,655.5,2
14559.0,262,1,75.6,2
14560.0,7,33,5199.0599999999995,1
14561.0,35,2,566.99,3
14562.0,21,13,3340.91,1
14563.0,382,2,640.54,2
14564.0,307,2,2605.62,0
14565.0,78,3,2637.65,0
14566.0,290,3,2660.0,0
14567.0,3,1,800.76,3
14568.0,307,1,919.7,2
14569.0,325,3,369.94,2
14570.0,153,3,613.75,0
14571.0,298,1,160.0,2
14572.0,19,8,4196.43,1
14573.0,52,13,2163.12,1
14574.0,605,1,143.70000000000002,2
14575.0,361,1,420.22,2
14576.0,244,1,35.400000000000006,2
14577.0,36,6,1151.08,3
14579.0,305,1,105.56,2
14580.0,391,1,14.85,2
14581.0,416,1,271.05,2
14583.0,17,7,1415.05,3
14584.0,41,8,1738.16,0
14585.0,255,4,986.22,0
14586.0,149,1,237.35999999999999,2
14587.0,57,8,1452.68,0
14588.0,451,1,135.39,2
14589.0,244,1,39.75,2
14590.0,297,20,2993.37,0
14591.0,86,1,204.02,2
14593.0,71,11,3387.97,1
14594.0,246,1,255.0,2
14595.0,186,3,587.65,0
14596.0,499,1,222.22,2
14597.0,64,5,1483.49,0
14598.0,442,1,162.07,2
14599.0,263,2,457.89,2
14600.0,178,2,865.17,0
14602.0,528,1,205.35999999999999,2
14603.0,147,1,660.0,2
14604.0,506,1,143.85999999999999,2
14605.0,247,4,921.5600000000001,0
14606.0,2,163,26482.0,1
14607.0,134,9,8048.63,0
14608.0,235,8,1771.79,0
14609.0,15,9,1371.0,1
14610.0,268,2,24.35,2
14611.0,316,2,604.33,2
14612.0,287,1,877.7,2
14613.0,553,1,76.32000000000001,2
14614.0,259,1,295.13,2
14615.0,267,5,951.76,0
14616.0,115,5,527.78,0
14617.0,275,2,190.47,2
14618.0,210,5,1000.6800000000001,0
14619.0,118,2,1291.24,0
14620.0,78,2,412.78000000000003,2
14621.0,29,7,2215.12,1
14622.0,57,1,320.58000000000004,2
14623.0,59,7,1528.14,0
14624.0,288,4,588.22,0
14625.0,69,11,4497.88,1
14626.0,106,8,3206.55,0
14627.0,251,1,462.75,2
14628.0,115,4,1657.6200000000001,0
14630.0,356,1,338.65,2
14631.0,107,5,1648.79,0
14632.0,135,1,114.56,2
14633.0,138,1,344.90000000000003,2
14634.0,310,4,2124.46,0
14635.0,326,1,215.22,2
14636.0,141,1,300.19,2
14637.0,549,1,106.68,2
14639.0,164,5,3229.6,0
14640.0,20,7,2529.1,1
14643.0,43,5,1679.89,0
14644.0,171,6,1604.46,0
14645.0,29,3,876.89,3
14646.0,15,111,384424.63,1
14647.0,74,2,506.04,3
14648.0,289,15,4466.65,0
14649.0,85,7,2830.72,0
14650.0,461,1,62.5,2
14651.0,83,8,1787.24,0
14653.0,211,6,2011.22,0
14654.0,611,1,246.86,2
14655.0,95,4,2756.84,0
14656.0,42,5,790.0,3
14657.0,27,5,1240.91,3
14659.0,18,6,1641.55,3
14662.0,107,6,1147.34,0
14663.0,303,2,490.6,2
14665.0,169,5,1645.6100000000001,0
14667.0,17,44,16150.98,1
14668.0,318,1,111.63,2
14669.0,114,7,3216.78,0
14670.0,153,3,583.33,0
14671.0,422,2,1127.45,0
14672.0,107,4,1113.14,0
14673.0,240,3,1674.41,0
14674.0,382,1,173.66,2
14675.0,261,1,419.21999999999997,2
14676.0,20,10,7499.47,1
14677.0,465,1,184.91,2
14678.0,452,1,403.39,2
14679.0,254,3,1289.44,0
14680.0,8,54,48742.59,1
14681.0,84,4,770.1500000000001,0
14682.0,60,6,1514.81,0
14683.0,460,1,146.56,2
14684.0,88,3,721.96,0
14685.0,449,8,4536.64,0
14686.0,286,5,852.53,0
14687.0,272,2,773.6800000000001,2
14688.0,2,22,5442.69,1
14689.0,81,1,112.80000000000001,2
14690.0,24,3,635.19,3
14691.0,85,1,439.6,2
14692.0,10,12,1715.14,1
14693.0,137,7,1165.3600000000001,0
14694.0,489,1,244.31,2
14695.0,392,3,1534.22,0
14696.0,60,5,1565.72,0
14697.0,91,2,188.61,2
14699.0,87,4,702.6,0
14700.0,62,4,2422.06,0
14701.0,45,13,3902.4500000000003,1
14702.0,27,20,4578.09,1
14704.0,15,4,466.46,3
14705.0,71,1,179.0,2
14706.0,491,1,367.54,2
14707.0,308,2,139.2,2
14708.0,26,4,1368.03,3
14709.0,3,19,6782.83,1
14710.0,252,9,1300.31,0
14711.0,34,7,1908.16,0
14712.0,291,1,411.0,2
14713.0,59,17,3903.2,1
14714.0,279,3,746.05,0
14715.0,171,6,1205.52,0
14716.0,21,2,417.49,3
14717.0,606,1,81.3,2
14718.0,283,1,226.42,2
14719.0,52,2,488.12,3
14721.0,252,1,109.07,2
14722.0,20,3,489.52,3
14723.0,230,8,1136.35,0
14724.0,463,1,341.9,2
14725.0,267,3,597.16,0
14726.0,527,1,116.5,2
14727.0,147,3,463.73,2
14728.0,285,1,190.58,2
14729.0,246,3,586.24,0
14730.0,51,4,734.99,3
14731.0,78,2,251.01999999999998,2
14732.0,16,16,4432.88,1
14733.0,17,13,13476.460000000001,1
14734.0,298,4,1056.42,0
14735.0,6,45,9548.5,1
14736.0,358,2,374.05,2
14737.0,1,3,3471.37,3
14738.0,6,7,1265.1000000000001,3
14739.0,92,21,8978.960000000001,1
14740.0,69,11,4161.06,1
14741.0,37,4,981.61,3
14742.0,308,1,579.85,2
14743.0,465,1,50.480000000000004,2
14744.0,170,12,3488.13,0
14745.0,14,11,2271.65,1
14746.0,279,4,593.5,0
14747.0,122,1,328.2,2
14748.0,85,8,2037.28,0
14749.0,352,1,310.15,2
14750.0,608,1,112.03,2
14751.0,557,2,126.45,2
14753.0,333,1,306.36,2
14754.0,168,5,1138.15,0
14755.0,15,20,7514.45,1
14756.0,255,2,1914.8,0
14758.0,17,7,2864.9700000000003,1
14759.0,105,1,572.25,2
14760.0,169,1,89.2,2
14761.0,207,2,289.52000000000004,2
14762.0,136,2,417.57,2
14765.0,48,1,80.5,2
14766.0,41,9,5433.68,1
14767.0,347,1,382.81,2
14769.0,14,14,11069.31,1
14770.0,105,8,3637.6400000000003,0
14771.0,494,2,594.62,2
14773.0,465,1,140.55,2
14774.0,401,1,241.45000000000002,2
14775.0,10,2,701.46,3
14776.0,16,11,2841.12,1
14777.0,276,1,307.56,2
14778.0,181,1,334.05,2
14779.0,153,3,386.15,2
14782.0,192,1,200.10000000000002,2
14783.0,531,1,307.3,2
14784.0,196,2,274.62,2
14786.0,423,1,90.96,2
14787.0,344,1,110.65,2
14788.0,468,1,476.88,2
14790.0,126,7,1933.72,0
14791.0,479,1,303.63,2
14793.0,407,1,396.91,2
14794.0,76,7,1313.53,0
14795.0,39,1,131.45000000000002,2
14796.0,10,22,7317.53,1
14797.0,380,1,300.31,2
14798.0,17,7,647.97,3
14799.0,610,1,180.45000000000002,2
14800.0,11,13,6528.31,1
14802.0,310,2,1502.98,0
14803.0,35,3,845.5500000000001,3
14805.0,186,4,645.4,0
14806.0,311,1,110.04,2
14807.0,263,2,504.14,2
14808.0,17,6,1833.82,3
14809.0,494,2,686.76,2
14810.0,18,11,1783.25,1
14811.0,260,1,170.5,2
14812.0,471,1,178.85,2
14813.0,242,4,888.91,0
14814.0,454,1,154.21,2
14816.0,70,1,271.85,2
14817.0,73,7,3959.86,0
14818.0,42,5,905.39,3
14819.0,65,3,269.06,3
14820.0,46,6,907.24,3
14821.0,239,7,1230.15,0
14822.0,358,1,157.7,2
14823.0,53,3,321.43,3
14824.0,252,6,2895.2000000000003,0
14825.0,41,18,3715.4900000000002,1
14826.0,454,2,385.2,2
14827.0,537,1,0.0,2
14828.0,69,13,9839.460000000001,1
14829.0,57,6,1289.95,0
14831.0,553,3,1676.57,0
14832.0,503,1,322.69,2
14833.0,371,1,94.8,2
14834.0,113,2,729.55,0
14835.0,401,2,297.0,2
14837.0,39,7,2768.26,1
14838.0,295,2,769.9200000000001,2
14839.0,291,3,915.28,0
14840.0,140,2,362.71000000000004,2
14841.0,52,12,6242.81,1
14842.0,64,2,1688.48,0
14843.0,309,1,211.8,2
14844.0,49,8,5055.97,1
14845.0,472,1,150.0,2
14846.0,299,1,437.4,2
14847.0,21,3,1348.95,3
14848.0,277,1,310.56,2
14849.0,13,31,11688.61,1
14850.0,184,7,1770.96,0
14851.0,129,2,524.19,2
14852.0,13,16,4929.95,1
14853.0,84,4,1115.57,0
14854.0,6,10,3844.86,1
14855.0,7,6,6181.0,1
14857.0,21,6,3001.251,1
14858.0,378,1,180.75,2
14859.0,77,2,648.76,3
14861.0,253,9,1254.94,0
14862.0,21,1,304.1,3
14865.0,244,3,77.52,2
14866.0,8,10,6579.74,1
14867.0,58,16,2952.06,1
14868.0,34,7,2126.89,1
14869.0,261,4,2056.69,0
14870.0,134,6,1838.95,0
14871.0,51,8,1062.19,0
14872.0,356,3,816.6,0
14873.0,83,2,854.13,0
14874.0,408,1,116.18,2
14875.0,135,2,1759.08,0
14876.0,394,2,256.7,2
14877.0,291,2,425.85,2
14878.0,46,22,3683.43,1
14879.0,557,1,185.06,2
14880.0,58,2,347.67,3
14882.0,263,12,2956.95,0
14883.0,36,2,358.48,3
14884.0,542,1,120.6,2
14885.0,4,3,1598.12,3
14886.0,125,1,364.8,2
14888.0,80,1,369.2,2
14889.0,209,1,135.9,2
14890.0,126,3,817.25,0
14891.0,20,4,1106.73,3
14892.0,563,1,202.35000000000002,2
14893.0,490,1,571.76,2
14894.0,316,2,837.0600000000001,2
14895.0,18,26,19189.62,1
14896.0,77,8,1826.0,0
14897.0,169,5,1949.66,0
14898.0,7,13,3087.82,1
14899.0,268,1,1331.38,2
14900.0,395,1,13.919999999999998,2
14901.0,233,6,994.76,0
14902.0,268,2,702.96,2
14903.0,73,3,1796.93,0
14904.0,281,2,605.05,2
14905.0,30,8,1971.39,1
14906.0,317,1,68.44,2
14907.0,20,13,3978.44,1
14908.0,335,1,104.10000000000001,2
14909.0,309,3,1404.68,0
14911.0,4,291,209995.16,1
14912.0,119,5,1504.19,0
14913.0,56,7,3762.85,0
14915.0,150,10,1646.05,0
14916.0,22,6,2475.25,3
14917.0,469,2,1123.75,0
14918.0,27,8,5111.08,1
14919.0,412,1,359.35,2
14920.0,85,3,1607.17,0
14921.0,74,1,903.01,3
14922.0,266,2,843.74,2
14924.0,118,3,931.01,0
14926.0,254,2,359.4,2
14927.0,269,1,308.2,2
14928.0,500,1,223.91000000000003,2
14929.0,294,1,612.8100000000001,2
14930.0,147,4,3977.9,0
14931.0,78,2,586.0,3
14932.0,238,2,666.13,2
14933.0,316,4,1770.0,0
14934.0,155,4,2441.4,0
14935.0,170,2,2849.83,0
14936.0,48,6,7910.18,1
14937.0,3,1,759.56,3
14938.0,435,2,2322.43,0
14940.0,290,2,531.49,2
14941.0,451,1,182.1,2
14942.0,274,4,746.56,0
14943.0,535,1,107.62,2
14944.0,17,13,6392.150000000001,1
14945.0,286,1,179.4,2
14947.0,3,5,937.47,3
14948.0,10,2,543.67,3
14949.0,342,4,515.0,0
14952.0,79,28,13064.47,1
14953.0,291,3,685.65,0
14954.0,575,1,167.27,2
14955.0,605,1,163.77,2
14956.0,293,1,1325.0,2
14957.0,125,2,261.69,2
14958.0,20,6,941.99,3
14959.0,88,2,422.38,2
14960.0,44,1,88.3,2
14961.0,27,19,13272.45,1
14962.0,143,4,366.91,0
14963.0,56,8,1945.43,0
14964.0,120,1,206.21,2
14966.0,260,5,881.24,0
14967.0,314,5,1518.81,0
14968.0,331,1,353.65,2
14969.0,576,1,906.23,2
14970.0,10,11,4447.04,1
14972.0,1,2,145.07,3
14973.0,6,2,1011.49,3
14975.0,294,1,192.45,2
14976.0,68,3,450.26,3
14977.0,598,1,31.93,2
14978.0,108,9,2718.05,0
14979.0,608,1,429.66,2
14980.0,610,1,150.68,2
14981.0,119,2,372.92,2
14982.0,444,1,237.78,2
14983.0,561,1,183.20000000000002,2
14984.0,53,5,1160.37,0
14985.0,71,2,292.01,2
14986.0,249,2,563.1,2
14987.0,238,7,1387.4499999999998,0
14988.0,84,7,2038.65,0
14989.0,534,1,342.4,2
14990.0,485,2,304.17,2
14991.0,303,1,314.67,2
14992.0,314,1,210.5,2
14993.0,436,1,36.13,2
14994.0,255,5,946.72,0
14995.0,153,1,119.31,2
14996.0,354,2,442.28999999999996,2
14997.0,50,2,385.68,3
14998.0,42,4,753.18,3
14999.0,465,1,129.48000000000002,2
15001.0,267,2,199.10999999999999,2
15002.0,169,8,3643.91,0
15003.0,346,6,1027.03,0
15004.0,20,1,1220.77,3
15005.0,13,45,11343.95,1
15006.0,326,1,277.4,2
15007.0,31,1,156.91,3
15008.0,353,2,360.0,2
15011.0,268,2,416.6,2
15012.0,246,2,429.78,2
15013.0,360,10,1610.82,0
15014.0,48,1,117.72999999999999,2
15015.0,374,13,2354.97,0
15016.0,45,5,620.89,3
15018.0,125,2,291.34000000000003,2
15019.0,139,1,252.81,2
15020.0,252,1,198.47,2
15021.0,29,8,1709.05,1
15022.0,549,1,281.05,2
15023.0,7,16,9215.33,1
15024.0,2,10,2673.15,1
15025.0,441,1,617.83,2
15026.0,113,4,810.6700000000001,0
15027.0,41,9,3096.42,1
15028.0,241,3,521.78,2
15029.0,492,1,365.1,2
15030.0,141,7,1614.39,0
15031.0,155,11,2600.58,0
15032.0,129,8,11010.05,0
15033.0,32,4,1325.42,3
15034.0,105,11,6597.42,1
15036.0,50,2,212.49,3
15037.0,249,2,397.76,2
15038.0,60,7,958.49,0
15039.0,1,80,36192.29,1
15040.0,414,1,7.49,2
15041.0,42,2,289.4,3
15042.0,71,2,315.45,2
15043.0,336,5,2333.3199999999997,0
15044.0,9,31,13542.1,1
15045.0,24,2,735.66,3
15046.0,46,19,5412.78,1
15047.0,142,1,343.62,2
15048.0,93,2,254.25,2
15049.0,146,1,121.17000000000002,2
15050.0,294,2,2349.5,0
15051.0,23,7,2921.29,1
15052.0,191,1,207.73000000000002,2
15053.0,29,2,478.6,3
15055.0,347,3,549.12,2
15056.0,392,1,113.65,2
15057.0,148,5,3255.96,0
15058.0,55,11,2285.45,1
15059.0,43,15,2886.41,1
15061.0,7,115,107516.58,1
15062.0,90,7,2411.8,0
15063.0,86,1,370.79999999999995,2
15064.0,283,4,1254.41,0
15065.0,37,4,3027.48,3
15067.0,155,3,2966.17,0
15068.0,129,3,861.5,0
15069.0,52,1,1109.53,3
15070.0,245,3,737.0500000000001,0
15071.0,148,3,1062.16,0
15072.0,351,1,187.52,2
15073.0,58,7,2606.57,0
15074.0,301,2,817.46,2
15076.0,45,3,1447.74,3
15077.0,367,2,2428.08,0
15078.0,8,39,12852.57,1
15079.0,85,11,3625.4,1
15080.0,300,2,546.25,2
15081.0,81,9,1597.82,0
15082.0,541,1,93.35000000000001,2
15083.0,129,1,88.2,2
15084.0,252,2,965.1999999999999,0
15085.0,602,1,347.54,2
15086.0,437,2,218.53,2
15087.0,154,1,306.94,2
15089.0,1,1,1221.56,3
15090.0,181,1,381.32,2
15091.0,547,2,565.9,2
15092.0,88,3,776.46,0
15093.0,79,21,12502.04,1
15094.0,335,2,83.0,2
15095.0,8,8,2808.86,1
15097.0,456,2,660.27,2
15098.0,55,3,39916.5,1
15100.0,206,7,2193.8999999999996,0
15101.0,232,5,1262.69,0
15102.0,403,2,554.67,2
15104.0,69,2,993.54,3
15105.0,7,3,1328.96,3
15106.0,13,3,1032.83,3
15107.0,184,9,824.35,0
15108.0,14,4,1300.25,3
15109.0,118,3,983.1,0
15110.0,191,3,679.4,0
15111.0,245,3,1163.39,0
15112.0,484,1,209.4,2
15114.0,20,7,1802.43,3
15115.0,605,1,191.74,2
15116.0,7,2,790.97,3
15117.0,88,4,1246.59,0
15118.0,7,1,244.8,3
15119.0,118,1,266.4,2
15120.0,6,1,358.82,3
15121.0,161,1,295.15,2
15122.0,76,10,3784.1000000000004,1
15123.0,79,4,3526.33,0
15124.0,64,3,357.38,3
15125.0,8,20,15290.99,1
15126.0,409,2,449.49,2
15127.0,392,1,304.97,2
15128.0,41,3,1170.78,3
15129.0,10,20,5513.51,1
15130.0,42,1,330.11,3
15131.0,267,1,80.28,2
15132.0,72,2,489.87,3
15133.0,130,4,1482.38,0
15134.0,50,5,619.38,3
15135.0,111,2,305.68,2
15137.0,393,2,823.4,2
15138.0,266,1,502.52,2
15139.0,112,2,178.96,2
15140.0,71,4,2016.89,0
15141.0,330,7,1388.47,0
15142.0,283,5,2121.18,0
15143.0,98,2,563.63,2
15144.0,10,20,8041.91,1
15145.0,99,2,724.03,0
15146.0,37,2,1327.16,3
15147.0,112,1,623.5,2
15149.0,6,5,1554.6100000000001,3
15150.0,1,7,5601.92,1
15151.0,295,2,2085.61,0
15152.0,1,5,2289.08,3
15154.0,350,2,1089.44,0
15155.0,256,1,383.96999999999997,2
15157.0,27,4,2223.41,3
15158.0,274,1,204.62,2
15159.0,9,21,11051.11,1
15160.0,230,4,589.27,0
15161.0,260,1,119.92,2
15162.0,604,1,312.9,2
15163.0,65,1,155.0,2
15164.0,81,8,1566.76,0
15165.0,246,1,487.75,2
15166.0,340,1,167.16,2
15167.0,193,5,1627.62,0
15169.0,255,2,569.22,2
15170.0,279,1,81.15,2
15171.0,204,1,1289.5,2
15172.0,8,3,886.74,3
15173.0,253,7,1494.6,0
15174.0,195,2,481.46,2
15176.0,540,1,988.0400000000001,2
15177.0,298,1,948.9300000000001,2
15178.0,133,1,40.5,2
15179.0,106,11,6740.09,1
15180.0,240,3,816.9300000000001,0
15181.0,48,4,945.72,3
15182.0,27,11,2998.952,1
15183.0,420,3,639.93,2
15184.0,63,3,518.42,3
15186.0,41,4,1221.05,3
15187.0,2,4,1552.04,3
15188.0,598,1,310.43,2
15189.0,6,29,10021.83,1
15190.0,307,1,834.4399999999999,2
15191.0,336,3,588.05,2
15192.0,63,4,1360.06,0
15194.0,43,23,8472.51,1
15196.0,305,2,313.7,2
15197.0,125,5,1571.1499999999999,0
15198.0,281,3,377.71,2
15199.0,108,8,2510.85,0
15200.0,367,1,549.0500000000001,2
15201.0,76,4,1208.68,0
15202.0,293,3,6001.49,0
15203.0,9,12,3567.26,1
15204.0,230,1,316.58,2
15206.0,18,2,53.10000000000001,3
15207.0,289,3,683.92,0
15208.0,36,3,423.92,3
15209.0,602,1,178.98000000000002,2
15210.0,97,3,1176.19,0
15211.0,237,1,383.07,2
15212.0,114,2,208.28,2
15213.0,191,2,328.35,2
15214.0,56,2,651.63,3
15215.0,266,4,1687.49,0
15216.0,491,1,389.49,2
15217.0,436,1,426.24,2
15218.0,10,17,8871.99,1
15219.0,48,2,685.45,3
15220.0,42,4,946.8100000000001,3
15221.0,239,4,2062.2,0
15222.0,191,11,3550.91,0
15223.0,98,5,1417.95,0
15224.0,231,5,871.36,0
15225.0,107,1,409.40000000000003,2
15226.0,183,1,154.41,2
15227.0,88,7,2145.91,0
15228.0,2,5,4417.59,1
15229.0,459,1,160.5,2
15230.0,112,2,429.6,2
15231.0,494,1,250.26000000000002,2
15232.0,13,1,310.36,3
15233.0,274,1,59.400000000000006,2
15234.0,149,1,197.0,2
15235.0,90,16,2772.76,1
15236.0,171,1,321.05,2
15237.0,76,2,1093.65,0
15238.0,56,1,300.14,2
15240.0,64,10,3798.79,1
15241.0,28,8,2564.18,1
15242.0,295,1,302.04,2
15243.0,307,1,610.6,2
15244.0,121,2,578.45,2
15245.0,6,8,4610.84,1
15246.0,111,3,780.4,0
15247.0,350,2,620.06,2
15248.0,284,3,1893.93,0
15249.0,28,11,6237.91,1
15250.0,513,1,60.0,2
15251.0,15,15,16551.07,1
15252.0,56,4,1663.18,0
15253.0,42,4,1310.74,3
15254.0,419,2,787.99,2
15255.0,269,8,2815.17,0
15256.0,21,2,170.4,3
15257.0,156,2,685.9,2
15258.0,41,2,623.16,3
15259.0,385,4,1182.3799999999999,0
15260.0,15,24,8572.58,1
15261.0,8,4,1508.0,3
15262.0,196,3,418.82,2
15264.0,403,1,454.66,2
15265.0,24,4,3345.64,3
15266.0,211,5,852.21,0
15267.0,28,2,1407.76,3
15268.0,351,3,961.9000000000001,0
15269.0,253,2,816.5600000000001,2
15270.0,111,18,7459.12,1
15271.0,2,17,3265.76,1
15272.0,322,4,1309.01,0
15273.0,472,1,228.96,2
15276.0,266,3,491.17,2
15277.0,297,1,220.44,2
15278.0,434,4,496.16,0
15279.0,227,5,1580.54,0
15280.0,44,3,397.52,3
15281.0,9,15,8403.2,1
15282.0,442,1,348.59,2
15283.0,263,3,148.32999999999998,2
15284.0,373,1,24.75,2
15285.0,280,1,94.92,2
15287.0,252,3,369.34000000000003,2
15288.0,28,9,3415.2200000000003,1
15289.0,10,4,1351.29,3
15290.0,1,18,5569.15,1
15291.0,45,36,12155.73,1
15292.0,74,1,178.39,2
15293.0,538,1,247.5,2
15294.0,283,1,233.35,2
15295.0,527,1,207.04,2
15296.0,48,10,8741.66,1
15298.0,15,17,7029.07,1
15299.0,36,8,4684.53,1
15301.0,20,13,5083.68,1
15302.0,603,1,308.0,2
15303.0,163,3,1224.18,0
15304.0,37,7,593.9,3
15305.0,428,1,93.6,2
15306.0,21,7,2655.0,1
15308.0,147,1,310.47,2
15309.0,483,4,797.96,0
15310.0,351,1,1634.64,2
15311.0,2,175,96236.83,1
15312.0,88,10,2613.2400000000002,0
15314.0,72,3,820.45,0
15316.0,199,1,165.0,2
15317.0,549,1,129.75,2
15319.0,156,1,204.5,2
15321.0,164,10,5120.89,0
15322.0,349,1,711.18,2
15323.0,435,3,434.6,2
15324.0,574,1,140.22000000000003,2
15325.0,268,7,1439.72,0
15326.0,206,5,1700.52,0
15328.0,280,1,107.24,2
15329.0,7,10,2663.13,1
15331.0,372,3,767.91,0
15332.0,239,6,4892.68,0
15333.0,81,1,1028.56,3
15334.0,29,3,350.82,3
15336.0,274,1,240.5,2
15337.0,284,1,373.02,2
15338.0,550,1,277.93,2
15339.0,191,6,1504.85,0
15340.0,434,1,105.5,2
15341.0,321,1,382.2,2
15342.0,2,1,406.09000000000003,3
15346.0,205,3,596.12,0
15347.0,239,4,1162.0,0
15349.0,30,2,463.91,3
15350.0,246,2,547.6,2
15351.0,242,4,1770.23,0
15352.0,421,1,111.15,2
15353.0,127,7,2794.47,0
15354.0,475,3,284.4,2
15356.0,28,10,2450.79,1
15358.0,9,34,13008.27,1
15359.0,535,8,181.35,2
15361.0,234,4,689.07,0
15362.0,321,2,613.08,2
15363.0,245,2,678.11,2
15364.0,127,1,331.8,2
15365.0,188,7,2451.42,0
15366.0,230,6,1892.1100000000001,0
15367.0,118,9,4619.92,0
15368.0,266,1,275.8,2
15369.0,365,11,6251.26,0
15370.0,13,5,2866.42,3
15371.0,535,1,59.400000000000006,2
15372.0,9,8,6017.0599999999995,1
15373.0,46,12,2188.93,1
15374.0,1,2,307.32,3
15375.0,563,1,60.959999999999994,2
15376.0,95,1,642.37,2
15377.0,255,4,1211.75,0
15378.0,335,2,246.5,2
15379.0,42,8,4877.84,1
15380.0,13,8,2141.26,1
15381.0,86,5,1890.57,0
15382.0,57,10,9904.960000000001,1
15384.0,42,4,2027.79,3
15385.0,265,2,625.2,2
15386.0,59,1,394.14,2
15387.0,364,1,468.65,2
15388.0,143,1,140.54,2
15389.0,44,5,2733.8,0
15390.0,269,2,1216.66,0
15391.0,457,1,289.87,2
15392.0,232,4,1715.07,0
15393.0,153,4,783.58,0
15394.0,77,9,4539.7,1
15395.0,198,1,107.45,2
